amount,gas_price,time_diff,sender_ops,receiver_ops,wallet_age,network_congestion,ip_reputation,is_fraud
9943.796919893279,79.92675791482003,3734.8564615404753,538,563,3289,0.9051582039208401,0.4811045917322443,0
286.05063500888394,190.74649438348035,2554.8657763280785,528,283,1200,0.639332289268658,0.25312866465388617,0
40774.91680845716,419.7473775001069,1013.6710555379681,624,18,3473,0.3131773181941181,0.17905508954110527,1
35345.79861894238,238.94316684789894,5216.720258891294,60,437,1463,0.18122786512021938,0.1963586400926054,0
36453.06833036896,167.5891941253526,8650.825189437732,554,754,475,0.7700897665369129,0.47211317234277916,0
38565.804630830426,284.98987778234203,3356.5138935301243,545,504,3109,0.698125550020553,0.3815439992318481,0
3711.492140187177,137.6563667484175,2368.092034044245,951,183,3578,0.4945957226780199,0.8698416894104043,0
17929.70176992819,206.56835455128527,2850.453673083265,913,226,2240,0.5840320275962988,0.9165469232045916,0
5802.294285661234,172.97652312370053,8618.885624324237,325,459,742,0.3243447412416589,0.5818602667927972,0
43156.54025952092,404.0291009831765,5278.123115319016,900,847,2452,0.22282758602603758,0.7397836422023837,1
31168.67336010962,462.8853059546204,1307.9904336726204,707,645,2947,0.12358466193334638,0.656462428290768,0
16551.592262383932,382.19037415688683,7092.24556838972,65,805,1354,0.2936252685171675,0.4391097115439576,0
3187.2819307983214,225.1509522546919,1543.7738954411711,456,308,184,0.1733788313059198,0.7656395860028347,0
15556.006262565954,257.12413897336523,602.5380049820723,275,231,3106,0.4797582743881672,0.87022327664141,0
16265.914268117085,71.28611002542348,2556.9231964915225,154,226,23,0.9787718334418941,0.5555991072983665,0
36483.01285511982,375.9637084559235,1680.9849861497069,548,886,3532,0.4594457351304374,0.21138597417083915,0
31881.497993047105,302.2730829035716,6050.014243999244,494,316,2731,0.0025445452106565014,0.47040542616483183,0
44361.765001390566,452.19559810734387,4845.715616759685,308,281,3360,0.9158737061495603,0.406934665700306,1
23616.024108845846,108.29946035182506,7240.673098473623,129,891,2106,0.4008268272200647,0.30134966982195177,0
5988.516354455702,382.26579974697995,5115.759345497433,849,801,477,0.11316829136666318,0.6163623267761474,0
35665.10691327752,345.48911424240293,4190.117451500356,100,225,2420,0.4430045857109467,0.03865470843221197,0
38041.644580358705,140.26431156677856,5262.234282508387,806,783,3449,0.7170547787911885,0.42770589554053084,0
28068.247106499115,337.0155333750043,4344.9176822664695,891,513,423,0.33196062329205855,0.5758401144280101,0
38550.649325928505,462.94295648255826,370.96523045100383,860,678,2489,0.5997888375313576,0.87544354029318,0
24694.841862255893,460.03363395688825,6807.0230600511,768,685,3541,0.13306788117163781,0.30627923380677513,0
26141.414140805882,362.6170215129092,9621.307049111932,398,135,2577,0.9911552085522559,0.027565035561479267,0
21382.775507743896,33.55582514168945,4220.393367004761,685,524,1443,0.5308917756457496,0.61280036696366,0
1280.7021459373184,437.40952528687916,4237.38746438209,150,836,2562,0.009970535748095699,0.1741193462404782,1
5403.492435395289,332.31151743222455,457.7842094846017,292,666,2553,0.7042354402329181,0.6900632144836479,0
1581.1449924798453,162.11278405953988,8903.801808959015,246,394,2194,0.5947304438474285,0.5010371975663148,0
31824.15645907638,101.75267723579266,9291.220962490552,779,200,2119,0.03378560288116228,0.10251984683705417,0
15724.65549400557,66.93989286868538,8131.40986622963,722,562,3228,0.06717495968490717,0.5258457490259153,0
25433.44885132349,34.61608063630288,1063.5440808714127,763,409,1454,0.1939871696434392,0.5350630711206801,0
45379.24803156539,379.51059149587064,9002.246789171277,112,352,98,0.14570955427670174,0.5267014753276492,0
12472.118535152258,125.56306948220491,239.65423838406898,388,960,1755,0.5781697004203381,0.7217096468415223,0
20525.04232255113,21.883938661194982,4445.798774930764,180,310,19,0.40419727374625936,0.5102062546021807,0
37780.001415767,204.66261940257476,5006.286478648535,298,555,28,0.11248018037490126,0.04023234208125592,1
11447.620292926207,246.47746949024608,8340.037610053287,352,870,760,0.001334461929900499,0.11725422675953256,0
3858.2256923413615,92.92281314106218,7508.617048618365,335,155,290,0.4435728442475698,0.5307822291698678,0
14494.675131159263,31.583684719649387,7970.989255309208,479,656,517,0.9599378889209228,0.13425440669504018,0
8069.452149827681,102.67148671805374,8679.02270547879,734,243,3301,0.27568548418934524,0.5876621459277289,0
46485.585640605226,342.76035329992146,4760.761597835208,270,348,3230,0.18962828932802178,0.5921652673089891,0
40407.937774425205,50.29940185309114,7802.5455099363635,14,957,2200,0.6943155935868363,0.38679441763479006,0
31673.853787956068,281.96814497292695,680.4241407449487,559,342,3429,0.7607666995359739,0.9289450694908972,0
43574.31490348401,81.74187407500168,4445.519772863113,597,451,979,0.10926627447047987,0.2086967235943692,0
40185.56712418673,105.8876950544055,301.42373542892415,337,896,2323,0.16273518529219566,0.004012100553243747,1
9336.637243712932,202.60816280068235,9153.15912167941,627,422,2580,0.6122286523508285,0.7363698850954644,0
44629.02433451399,59.40441466632836,9584.141978151012,451,320,3123,0.35868029541732793,0.10368614575386581,1
26971.71867336338,94.8697163632843,839.482208975599,276,811,753,0.10059885038171268,0.7106416231704002,0
40373.93335665148,180.98668161116353,5326.313181413165,995,768,761,0.6006466443250611,0.11445751388256797,1
44805.60408317543,171.53781269419977,3251.463549408057,30,357,1549,0.6670259861595556,0.05079455030450031,1
15906.993713843474,377.1430279811086,3425.408593200314,566,722,348,0.666461791356382,0.08181654245600933,0
5511.495707138562,46.64332951194794,4507.055543748709,162,124,1981,0.4449868300539068,0.6937451906163419,0
11404.478775471665,431.6208604765083,1250.7471459489816,997,398,3496,0.9110777664779809,0.8596001473255959,0
21361.118353426555,409.9537636623329,1807.783910819248,902,64,2813,0.40675658901895406,0.8505404514511969,0
40902.55814846543,385.3359034490498,5773.728864413435,124,223,2816,0.3219862785922064,0.7958512389929118,0
43037.921856984605,161.59245760693491,187.65721878393907,96,959,1983,0.39646396969134956,0.5829327140518281,0
357.5370052542233,413.21207491498586,5998.050240039805,201,988,1555,0.7388112719459582,0.16431111714227853,1
25542.25765585251,99.5730193417476,3189.2399861479144,490,453,1553,0.5945618370533098,0.30542159708745653,0
20876.376047407462,70.96051086896384,8322.080927398536,353,49,2264,0.32967428577968527,0.814237060791902,0
11113.169445431806,32.0286034098488,6000.105076636065,963,456,1232,0.5150083131505081,0.9959590550325116,0
6002.069713010804,470.2620778727322,7080.9411980016475,859,436,1132,0.4015633957539243,0.9559240617896203,0
16887.38241846736,160.92533987558411,1144.3403698613292,119,505,2321,0.9720743386324109,0.7487678228023551,0
47146.056098586836,459.6327612871739,2658.697060580417,608,338,3070,0.5221884151219284,0.9636883866962491,1
16166.914571717554,143.58064514447156,9966.696422759469,56,919,3203,0.14635692938431644,0.8611876795839775,0
25944.343180950873,454.70732007481126,4336.579103867547,485,631,2043,0.44623737653613826,0.799566521417184,0
35153.91775516994,452.92523589458324,3588.7161667215637,905,374,1682,0.24305634191825432,0.7422810336479654,0
18187.843822940908,462.6012620552493,8738.566204236844,506,416,3454,0.4195211278150922,0.8876828943634338,0
48589.38631522082,253.11518524925495,330.84278117046216,512,816,2318,0.19714015226322912,0.9056898790268484,0
48122.74027415614,434.31368053145707,5347.780139425028,344,356,3051,0.35051876200818455,0.890863449738938,1
12596.596968309954,475.8752891219869,2102.6511121378644,449,780,1155,0.8723146978384377,0.6098907230529854,0
24867.45280956035,169.06230152961794,3681.591099258487,81,698,3609,0.23912516128531391,0.30639375074118946,0
15050.906707740316,215.248458784452,1997.8507409960928,872,499,2924,0.6528694805384282,0.44727334107466754,0
14249.176313929605,362.42769179451454,378.32381321112246,366,152,2311,0.46572310785372295,0.6914265255086587,0
1853.9784982530944,157.17631264441744,4165.17968847217,208,771,2151,0.9762678278211586,0.7851586878626581,0
30482.121055655043,379.3665613672029,7892.051291648776,969,342,793,0.0235097067257386,0.44653433788173336,0
25138.924371210785,46.207151154631624,9519.549130825646,921,258,889,0.40512383349092973,0.7365985857080675,0
2583.422774986968,266.5142083013857,6238.567360802663,272,216,3186,0.5382159576542354,0.6581986320624936,0
13939.536747188205,69.93360720103516,3888.432039817979,48,264,1937,0.30310835607312947,0.6474053720490418,0
45414.21163947302,153.72850345397146,7698.575749945668,912,101,2764,0.958811241950835,0.33202446440944466,0
11985.698914441951,136.72644231837126,5052.289311893866,795,129,2935,0.892717010545945,0.5285378224711301,0
7253.294655840243,421.0767160457064,3676.2660368786264,774,765,2887,0.2760537637127417,0.4754276290033832,0
24477.743486275376,104.82345514903676,1790.9790165604913,615,997,604,0.20748070000445584,0.763985432025637,0
49282.666200988926,406.13948087796825,7961.32023037214,133,302,1186,0.03967160794898972,0.876669709159492,1
12110.343022859906,399.04056949488177,5004.307862591115,804,260,177,0.16580281159761734,0.5031129538682891,0
33610.05601481987,254.45269722304263,9638.041032736499,430,584,2419,0.8144459892375419,0.5317954715596066,0
38083.36457028259,124.58319524210351,8019.115812527165,472,729,1307,0.8899977314485477,0.510059965529109,0
11889.500824180059,121.17920657854913,4200.219189810856,619,544,3260,0.2301081270571308,0.7971585498239965,0
36413.53526710686,237.81307708676542,7408.526323670485,295,784,2339,0.6505196945975716,0.3332708378170074,0
18395.47880463547,14.316413622822992,4533.969589371425,806,31,1469,0.4624995065556914,0.4482554875861944,0
31618.96847137304,270.3618697595694,798.7492975698051,298,133,1914,0.04511757267058525,0.575138201197909,0
31680.150240937128,476.8619676258571,5166.858847477032,728,939,2629,0.13795356964503402,0.9771176331436915,0
26793.376456897175,85.80637211267229,8657.299622479542,338,653,1288,0.2485805715097562,0.7319671598966981,0
4523.585605019871,290.93935452304567,8554.427641038312,69,136,1294,0.9829433772675734,0.8215501735669585,0
41766.77175450601,481.27155743578385,5749.711639708383,964,907,1006,0.5248264495403064,0.35556753788073636,1
16045.795447937075,431.65584835088407,3800.2973617948583,291,707,3363,0.6006106510769331,0.6174949198872806,0
9334.060334888713,426.6862570268567,101.10501304348693,790,33,2159,0.6595704456636529,0.3549855386506432,0
2048.3493263226483,412.70646589413263,3114.166648417233,453,644,2518,0.4807220013283253,0.27882388763680976,0
29548.73822998021,161.42156696753096,9898.08679221961,611,499,192,0.7985160032789452,0.2578270257269739,0
33881.4424484957,446.402247320738,7264.937683826614,110,494,3012,0.8139847422479713,0.712438942340323,0
839.225568103529,471.2567721042538,7175.913879394247,813,150,2956,0.020499928908743748,0.3485218885854505,0
25609.531984381058,252.9382874165293,7610.857794978578,646,314,218,0.803784054568453,0.664917054918913,0
11332.523802144919,183.7398131571348,6201.171822081109,973,956,3257,0.12381214401842111,0.1621565197678766,0
32262.1877925684,212.9722176468695,5858.627985884362,580,354,418,0.8789751495119056,0.014378423571409615,0
8726.577785959522,173.76115649732014,4536.24719169861,503,750,419,0.022548198295976984,0.5551434333541266,0
34549.977527742274,114.08503659202464,4439.3955432975035,353,231,157,0.7283724969086063,0.5307173029152343,0
19342.899961563864,313.0397504239158,8708.497469526443,869,875,1730,0.9715180045533813,0.6626079566520539,0
46837.13213694936,285.6724742602082,3934.6232713416352,173,483,98,0.16966513428445495,0.5365708686050179,0
6884.671997858202,236.66668480924506,8402.93381149881,226,593,539,0.80706206215483,0.11215690833940795,0
17059.906889002425,56.964239475567574,8377.360482806807,73,96,2381,0.30919454143484726,0.6529076037800295,0
5682.541326817048,400.4775527059399,7709.004903595176,874,538,298,0.4008099822034883,0.9425609571458013,0
46235.43397774535,95.7174457478867,376.5202343944756,207,911,3092,0.6340106441809645,0.7095830515496788,0
43868.19427551524,66.13540126406359,1479.8076468117572,305,416,1132,0.8241410965089109,0.6271367835377498,0
12904.501969480629,315.30498378664424,3147.1199513509314,692,181,2563,0.5336078209274905,0.5543137537334115,0
33002.60246124861,205.33573700648435,8475.348669260591,852,61,376,0.7684445973529306,0.015395829312439768,0
40862.93778805878,39.306152922641445,8732.606487623523,178,636,1462,0.8453545251024862,0.9616577659562741,0
27764.48857185712,184.22849393091852,415.66878782548605,186,4,401,0.9168103075724384,0.9646642360481327,0
26487.232412016765,388.17237261963174,3247.3130588306753,911,478,2576,0.5597451848396842,0.718813727407884,0
12100.19602211358,311.4721105563778,8503.857007960243,513,979,3110,0.3645423422851234,0.7859740080226643,0
4664.207362616901,187.76515126362844,2497.007521027479,970,657,1427,0.7049757407515589,0.878080866117181,0
44861.81574008681,103.98434790094817,9760.035465640658,458,849,2624,0.9125097560840688,0.9075344293401366,0
45021.89867759489,319.5798541943389,4893.088735383616,325,12,2115,0.23294178251389364,0.3741485863242099,0
31658.741849090664,444.9020974637141,9373.13316271516,571,719,2340,0.5853206100486104,0.8018527813855205,0
16958.099254524546,326.67363182779775,4288.321061013193,170,989,8,0.3129219647542185,0.22604573335833988,0
17466.98663488692,408.32288877860987,3238.05689098359,209,651,3367,0.6231922948298539,0.31941072234832724,0
36300.524386723264,265.5486408916418,3624.1655110710067,141,731,1245,0.6544368322227486,0.3783049661844352,0
44856.54189502933,361.8058423031041,8843.017395248478,622,782,2755,0.9200079990891703,0.7039947552513465,0
44355.45034901321,449.15111915139266,3306.960793944698,836,15,33,0.4628529324215398,0.8081523163300043,1
38995.97853742262,388.857699346741,6693.495279974957,372,269,2646,0.4579014451725384,0.2898363930097416,0
32105.161991252844,455.8284371650914,4698.479836977634,788,290,1200,0.9783627876260764,0.8461327998292454,0
4216.156850102491,221.25840503686933,9416.717720149603,805,261,3502,0.7530897224175668,0.44653403242782475,0
8089.819417589742,453.0679250122577,1593.7187843642025,79,372,417,0.30991398054103525,0.14960555541791942,1
44928.723884468694,314.5679448960367,4286.625435335412,50,582,2320,0.5253841230350744,0.16196521418187615,1
30325.3886923829,436.3238953800299,1246.425655650029,675,943,3237,0.3184473363377861,0.48534643378449416,0
469.7606103153161,29.294499914539347,5781.435605667695,23,733,221,0.5751744722715217,0.9695097403872033,0
5082.562427872945,332.3476671376327,4029.05162346164,351,43,2512,0.7840149200207794,0.6448190039808095,0
33178.45343771171,425.50778865017037,609.4662311209178,79,481,1732,0.2272982442948891,0.541171188743454,0
263.0285764724722,95.35899648516788,8498.396113856554,143,280,3174,0.27815680266714715,0.3268465840410024,0
8048.794490360758,334.2755973978123,3755.2102771861023,28,428,1138,0.21485842233780073,0.26887689866638265,0
27441.20213043564,414.22780996614944,4936.358046430544,362,817,1970,0.14925350931785064,0.4425990117182651,0
34597.84093265774,151.09519111999217,4075.192603502235,988,989,321,0.13724129693037068,0.6292959500868873,0
32601.543362535,208.5707006741321,4886.577919231817,268,545,2348,0.5935311088421718,0.3380600481060574,0
11221.222779933383,289.0636820646175,163.35034416124128,876,258,1299,0.09584108259739488,0.18801769332277785,0
35611.839275163315,264.39216755343546,8154.613747126818,729,290,814,0.6211892752362363,0.01647762845049927,0
11870.081883965035,29.202802588196466,3323.146888660242,126,990,890,0.7290760737814138,0.0924996356129415,0
16276.730910981794,58.34932806185259,7244.645198084992,288,722,2653,0.5646159083680766,0.41357704855625954,0
37327.10534185003,59.228623859137045,648.9614651317793,357,447,1286,0.14818200991368047,0.8717212947017231,0
32485.14862337026,138.51127369459576,5238.300142455663,773,894,3407,0.7099260735967817,0.15375276910278912,0
42462.67829060395,130.47341527320015,9087.928841510167,569,726,2992,0.967090303596199,0.01093849842821204,1
32884.06848609416,373.6889680555318,3982.5405302333243,287,579,2369,0.6218254374492795,0.37105768353889257,0
28419.747080740228,290.64474914791083,1972.670374939297,927,208,288,0.45364287685615,0.5852485246972029,0
4692.801643726343,384.34828147616815,990.9016630352609,744,906,3467,0.28282590513827366,0.35394024813931657,0
18392.112994941082,44.24906813132636,8590.893726084578,796,399,1874,0.6838648557211598,0.3700875741167525,0
13267.466360409455,247.75497636108432,2388.138392973438,845,460,2066,0.72778624116738,0.30558724396419656,0
12207.042272520388,168.65003383998203,9750.713607875363,989,493,2185,0.5593458443046526,0.4706603588197792,0
48650.797632074755,426.47026227031574,2478.3030510007443,296,844,445,0.26907798167161223,0.7024988042326804,1
19660.955256091354,356.8166868858526,4809.961858328424,309,117,1783,0.9667874323190643,0.858869856938491,0
44603.40729330389,435.9366507051302,4579.995518578489,796,679,2178,0.15750859873504863,0.5040933111674848,1
31560.619913603172,32.74928997896943,620.1899927031374,548,51,541,0.962356495952864,0.4853952344967485,0
39742.617064047,363.20350988763425,5318.441014232497,333,911,145,0.04021545562677764,0.7393964416898793,0
25136.828284328552,274.6040925581932,6726.442532787401,115,347,477,0.2410572628509321,0.19105117047980114,0
28849.425192471692,414.25001421762727,7421.382419345856,378,404,369,0.6177549103101567,0.5485310960389583,0
24630.959514005008,258.5086895536523,5225.965303933661,618,583,3097,0.5755125135063596,0.7656543808616975,0
9770.196960024245,274.7024481719354,8125.870392697014,420,858,895,0.6208888929985982,0.04411644959088168,0
36125.38124192265,35.36601666161191,7520.999808688989,627,703,2293,0.719703305190122,0.2586163699759072,0
14045.810398418382,337.5762038676237,1939.8237234410005,118,347,3208,0.07662307643800004,0.4067921924058221,0
1225.5551619083774,143.83853904647452,4016.0766588168785,467,949,2741,0.6499286991910878,0.14473021034981992,0
32277.160072399318,19.650021867622037,1425.904253901986,563,142,2722,0.7280419378974564,0.6144058138389048,0
8863.762863558377,42.55420962795472,1334.3231953438374,465,653,2571,0.8229495992015399,0.5172341188086963,0
47023.52463180219,479.06994839335255,7121.302333496654,553,78,2528,0.6757718599494557,0.08616740868895956,1
47696.88956435934,179.577871894125,5304.638277862611,309,212,3388,0.36960160979391654,0.828554495795407,0
45744.07086712022,435.35705802436786,6009.5379898001775,240,428,1889,0.75458074508592,0.5415556321318948,1
18514.233425769664,480.2418446939354,7321.869614297564,315,224,1072,0.2265181804484191,0.542019320732137,0
782.6762602780827,472.20092253028815,2772.4215981242514,362,39,3484,0.11737809593817561,0.6874542601945094,0
46416.644943760395,442.04536794271587,4013.679450330691,959,322,2103,0.48582590454405894,0.8113882651106119,1
21414.92557438254,448.47351710603743,6068.07020952731,78,848,3623,0.42946762848149866,0.4218102061869007,0
48333.07440399304,151.61394172706625,966.38015128547,591,210,3646,0.6434493095687438,0.538960417566441,0
48181.36265469175,84.22024622757556,8330.55750654445,433,188,831,0.6137542630310262,0.012231960888536952,1
42651.94267881333,323.2386554230826,3434.5618969263414,188,417,697,0.06478767411647846,0.28703724389276697,0
14729.500114558588,249.17174001572369,6587.563965049992,671,704,3126,0.636534496535772,0.0030956456897541784,0
19261.035452810243,58.38589216063381,9955.649462077972,980,353,278,0.2949075224633252,0.275485680652949,0
42558.32220912768,341.9952448509813,4753.676917528618,3,303,2481,0.7372863060177186,0.5661496123989851,0
15852.93103776232,285.801403667539,2150.562988046059,295,733,843,0.4762818604563067,0.39877789954007326,0
8482.942406837763,432.9030263971151,2164.4123444786,422,762,1792,0.6061235354965866,0.32436105255726966,0
27844.495110292923,308.50005988731533,603.8561242381858,168,729,1347,0.6103579929735998,0.872713062116867,0
46808.37716029744,291.2336280636593,7670.846301734502,926,928,2764,0.3846694657996629,0.5754603836960319,0
34804.5295357819,225.96834443298766,2934.384057786264,968,522,3104,0.5105207438227378,0.3011831779120965,0
28507.357892767355,236.76566424554645,1727.3403527845703,24,832,2986,0.5088967554236401,0.41757091537475577,0
4867.852923600719,477.64680121976687,7136.988968551835,917,845,1349,0.7378707651862673,0.3234348128716539,0
30754.211262691497,77.83854460611727,3091.4355004771996,320,3,3181,0.3991840710372866,0.12969249907512026,0
49502.791966712124,228.6472211052717,6004.7294297491235,947,700,2954,0.5571588199824169,0.32557778041919594,0
7012.799921673836,331.35534462415296,4178.320355732006,28,87,1320,0.5364085080715812,0.7471931026850771,0
25921.2993216632,222.1752163392958,3341.5938815247323,692,922,950,0.2998980791507748,0.4377641829015859,0
43869.87986567849,148.7756572499713,4894.347012430043,893,325,1032,0.9838027855686338,0.11027575610035978,1
37041.02320153268,150.80511167379888,3138.0010143980344,599,209,2120,0.09699658608278383,0.7644950580206374,0
34853.81689235345,124.49146266628071,8705.662134933256,392,221,537,0.3590912202025084,0.18608253342373415,0
35127.17935851559,178.51256828571394,730.4957402207986,585,160,1870,0.9635499742484855,0.6068724825116544,0
17980.96264947556,437.1206400359478,301.6332341065508,677,872,3624,0.6342711647402355,0.025322471835951932,1
14686.656294782024,257.56002965826764,4063.989634532456,826,896,262,0.15766651930889486,0.551762619712735,0
40469.964162370896,127.71697675813103,1728.5190655263245,718,290,169,0.08335328070791681,0.028463304752114338,1
40507.568600012244,198.41809134300087,7437.290177583248,820,871,2335,0.3716331284454787,0.5349552433240405,0
43354.945205819386,61.85690191849833,3534.403763840385,746,991,1686,0.15019607183181305,0.8889463362396861,0
